iteration,investor,termination,solve_seconds,profit_belief_eur_per_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
1,I1,optimal,8.239888499956578,9597.745762232003,1.280568540096283e-09,124.32815186550756,324.57938146783084,5.600000062845494,9.396153948047905,80.00000089779277
1,I2,optimal,6.808808400295675,3506.455679175746,1.789303496479988e-06,57.59766455784937,143.87738131181675,1.6799999761884483,3.1141025357403356,23.999999659834977
2,I1,optimal,13.531872699968517,10053.031468311774,5.9371814131736755e-09,127.88008245693584,454.1948918827482,0.6999999904029824,0.6999999907172861,7.2000003273092545
2,I2,optimal,11.803223699796945,4855.3393218467945,1.2281816452741623e-08,54.25413893270106,187.00611262645728,0.7,1.4367408295308297,3.000000274543394
3,I1,optimal,10.90762299997732,11460.169086514205,2.9103830456733704e-09,114.85895451573383,509.23736617507024,0.6300000459515409,0.8295028706600324,16.519392071549753
3,I2,optimal,10.92115220008418,7183.460840760314,8.149072527885437e-10,83.66207639099066,320.0834730803845,6.590101302127789,6.590101411728217,22.185333184422543
4,I1,optimal,12.647565599996597,10593.039491001959,3.050081431865692e-08,123.68145868158756,542.9837592971571,1.9771532717940254,1.9771532574974855,6.655600133782357
4,I2,optimal,6.839004000183195,6608.804573220141,3.4441472962498665e-07,86.06999634039546,330.77831162078655,0.1889998181335922,0.18899981615021882,1.996679811792987
5,I1,optimal,17.215578500181437,10973.502121514999,5.820766091346741e-11,124.40380206767094,576.0176207448798,0.08261188932678193,0.12972713253708223,0.5990041579028542
5,I2,optimal,14.001618199981749,6420.518022154868,2.444721758365631e-09,86.22058735175982,340.562310264323,0.05670023258549746,0.05670023971894514,0.1690483755699148
6,I1,optimal,11.538628300186247,10798.756574566045,1.7049023881554604e-07,124.46196784385248,578.9773728409126,0.017009438468716248,0.017009119513848606,0.06136736275941246
6,I2,optimal,9.62361690029502,6377.626736648112,2.5029294192790985e-09,86.22873634925185,341.4288295829434,0.017010366045003365,0.01701048141172587,0.0329302715714217
7,I1,optimal,12.30792950000614,10782.7615143396,4.656612873077393e-10,124.46443595858217,579.237375839058,0.005103516945909869,0.00510361038396865,0.009913034373170149
7,I2,optimal,13.220840299967676,6373.702249262619,3.259629011154175e-09,86.22596234231592,341.4985154109646,0.005103198336563682,0.005103237598501618,0.008159852764238806
